OTUID	F346	F347	F348	F350	F351	F352	F353	F354	F355	F356	F357	F358	F359	F360	F361	F362	F363	F364	F365	F366	F367	F368	F369	taxonomy
9fdd6fa39d1c463747c88920b960fa4a	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__unidentified; g__unidentified; s__unidentified
2c32a8bae40078e42b94ae5b50702594	0	2	36	224	0	52	95	44	0	85	97	0	0	0	0	0	0	0	0	31	45	0	24	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
4f56a01c8cb0619d0e066795454191f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena
d228efded54a359bee55c8a7b07d73a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Ceriporia
264fd833984b8a1ec0c4c7baebff7b91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Teichosporaceae; g__Teichospora
5efe4e8b43f6d7e78973d66b54dfd710	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales
e9bd03a8f9538806325799aec5d64ade	0	0	0	0	0	0	0	15	0	12	0	0	0	0	0	0	0	0	14	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__unidentified
da9c0d245a183e6280f0c170cac2aa2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	87	208	167	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
0843422d1e5bdb5442d3e46fe99cde23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	17	4	k__Fungi; p__Ascomycota; c__Sordariomycetes
4ec68820f574fc6c8edee1cd5f19d799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae
00d93b5dff017e6251435419f8ab229e	0	0	0	0	90	0	135	154	0	9	17	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae
6f680993505449efffd38ee001c6cd57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	17	37	236	0	28	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Phaeomoniellales
83ad85082490f1476162092159833147	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__unidentified; g__unidentified; s__unidentified
aa4d9e525a16ee0a6291b22281582f11	0	0	0	18	0	174	0	0	0	99	62	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Rozellomycota; c__Rozellomycotina_cls_Incertae_sedis; o__GS08; f__unidentified; g__unidentified; s__unidentified
0a960f0360c96efb56f456328a1f6da6	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Diplodia
a896c077f9dfad4803846f8d84bdaae3	0	0	0	0	0	12	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
681c774a5d0edd95347f228d851dbcfe	0	0	0	0	0	10	78	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Gomphales; f__Gomphaceae
0e61d8e3c2cc9f8dead881f9701549bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
c84b18c3cca342daec582c0ef5755f14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
7b16707d790fe8901916756102f67e5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unidentified
5e5fc02bb9547befc5e43c7a00416f02	0	0	0	0	0	0	0	0	0	0	5492	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Schizoporaceae; g__Hyphodontia
1a71a5238a8131926f2b72a890790d3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	24	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae
899b6986e5446aaa7ecf31772ac5cd98	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
5fc38916d97237fc11c12b028e4daa70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	17	49	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
26e2b2ecf2e26a9e060a20d1772fac99	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Microascales; f__Microascaceae; g__Cephalotrichum
cdff04b77411db7c1543104c77a7b8e3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	18	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
5a61e3f2825dd3d26344ca94f7e050bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Tolypocladium
d8ffd0f87327b20f6ed5879e04ef6430	0	0	0	0	0	15	0	53	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Tolypocladium
25485c39e9f2f2a2beccdbb75225df4b	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__unidentified; s__unidentified
5e78ffa98971991cd760c58134a98a5d	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
780f2df43e0927d6016a352f11ed2876	0	0	0	0	0	0	34	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
a337eaeaa7fe268513471841e39ac49c	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
e20bf1048f02f2e4289f783ff19e5f04	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unidentified
c39336dbf3b798bfc8a4b1b4230ce5bb	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Geastrales; f__Geastraceae; g__Geastrum
e4c17f648aa73a66722db8efec598cb9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	54	79	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales
c9b390f176b64764259ea7e0fed343dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
a3ed4c5f3f05a8bf751c6cf0f3c299f3	0	0	0	0	0	85	0	6	0	0	0	7	89	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Harknessiaceae; g__Harknessia
b4073eea593e387096ceb81ea6f0f9ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	10	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
103ea026f8e3f71fb5b45898abaaba57	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	2	0	0	0	211	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Melanoleuca
f32b89ded4b503a44e938c1a9f3f86b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Fungi; p__Basidiobolomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
fafc4d98d56f4738c2d58a919932d00d	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes
47ebeab2278a18ea27e9d60c4775d77e	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Chytridiomycota; c__Rhizophlyctidomycetes; o__Rhizophlyctidales; f__Rhizophlyctidaceae; g__Rhizophlyctis
1c2fe87be59fa5ed11389ddc497ef6f5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis
565af44463141d0db0c4ec474ae3f33b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__GS36; f__unidentified; g__unidentified; s__unidentified
ecbccee75a62ce50c25c6f7cd15e1457	0	0	0	0	0	47	0	24	0	506	47	0	0	0	0	0	0	0	0	66	0	100	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__unidentified
a574624b711877c6df73d74a58368371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Psathyrella
7228ab48e2739e5f66c9f24b160bb6e8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
b95241282eb46a7442f7c3d558dbe111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Valsaceae; g__Cytospora
cbcb4d218712f54cea606c24aa2412c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unidentified
27684b87ca57d43f288729beb397d546	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Chrysozymaceae; g__Oberwinklerozyma
4af9a1d481aac918f77b658d8897f57f	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
5c13199753e6eb6024f1e4107f5e3ff5	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Rhinocladiella; s__unidentified
eb767541fa47d1773a42b14bcc514aa1	0	0	0	0	0	41	100	127	47	405	224	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
9b331e1eb4817d3cb473b529eb614085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unidentified
6f269578cbaaa92a3264f2daed1a9ae1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
6fc75b240fb8186580ae6a746926cfd5	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
e3b181433de2960f7e571340383b18cc	0	0	0	0	0	371	0	241	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
3665a9b4db90e319ad9f4132e03a028e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	11	0	7	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
6d5261a4aabc3cc593903960a84fc5d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
dda68725ee865c03fc2fae339e1a91f8	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
eeedd99f4a0ce4e4236088bf144c4793	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Chytridiomycota; c__Rhizophydiomycetes; o__Rhizophydiales; f__Rhizophydiaceae; g__Rhizophydium; s__unidentified
22807c4db7295816b73fd0ec25b9da3b	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	15	21	0	13	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
da3f9b3ec537f3c7ec701b4e1338ca15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
7cd79cc84ae03b2e3fcb4f937f66816a	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Rhinocladiella; s__unidentified
a8c2c9abebf863bc4fec56049bc6baac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	77	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__unidentified; g__unidentified; s__unidentified
ee9cb126f3b034310eae41408c3437ef	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Rozellomycota; c__Rozellomycotina_cls_Incertae_sedis; o__GS08; f__unidentified; g__unidentified; s__unidentified
de0bc12adf4705949bbdf17851f1e3bb	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae
08a203ee93c4fe4d72b0fbcd4a6c6e9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus
9781425cc5fc8f03dd703a86dcc3a731	0	0	0	0	0	0	0	271	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
e9ce4bd4bfd49220879af3afb20e9e81	0	0	0	67	0	112	139	177	47	98	321	0	0	0	0	0	0	0	122	0	0	0	0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
0b3a30b6d0a34ecb3079fd94536cb6bf	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Derxomyces
dcbc93b10e1038a8d62f963b5cfb5a6f	0	0	0	0	0	179	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales
db4d6b3c29df3a957906f694ee28121d	0	0	0	0	0	0	0	252	13	202	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
b873834e32856f6a779ad553d1797273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae
0246448722d671b8c49e6da617178e0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Steccherinaceae; g__Steccherinum
ab7d2ec4dd1b25aa99755f05ee855cf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales
be6eaa37f3560d7410f418d138a8dcce	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
472e5b0b941da76c90418f59270f9f86	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae
58a116835ef5ab778b1aed41c80de750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Hypomyces
b4f15585daada3df523e878aead012ec	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
597967a736ee435e1cebefb283dc3d29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	3	0	0	k__Fungi
b30ae76cf3b6c27c2ddbe9b630fd2379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
075650f7eef4bf942bec52c31d805c77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	10	197	3	865	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae
3553110468074fbb627348d17a0849bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	676	142	118	5	116	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena
3c47aecfeab56d0e84718abb02fc6c9a	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Morchellaceae; g__Verpa
7f89b8ca840c818c03d3525b0cfe7210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Apiotrichum
88aeab7e395c35ca206a9389ea56b8ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	k__Fungi; p__Rozellomycota
e0ff0e5f448a0ed605a6f0bec646f5d6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
eae1b14b65327c3b9700a6da7d7d2961	0	0	77	0	0	49	1088	39	0	20	0	0	0	0	0	0	0	110	44	40	0	164	24	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
3b7f1a8a37a11fc55e07c9a90d2eff5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
9c7edb487769d2e129e9f07e83b74504	0	0	0	0	0	21	1285	546	473	431	294	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae
dc8394cc93eaf5508811a0752e84bd76	0	0	0	0	0	3	4	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
9490b5b73316413fe4fc1fd4c08c9808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	3	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Microthyriales; f__Microthyriaceae; g__Neoanungitea
1e1ab7da9875c85417bbd3319b3efc3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum
91d1c4146286672feb612ae37ed79ac5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Subulicystidium
f513f7dfdfab63694a1c44b25b92c007	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
9a3dbedfb762b40523132648623c4766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	8	7	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Myxotrichaceae
77f9ff197273cad9bd79e6b87fddee7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
ada785238754fa48a6f52eeef8705983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella
8c219d76821f5a55288f990964cfb7e8	0	0	0	0	0	0	0	265	118	20	84	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Neodevriesiaceae; g__Neodevriesia
62e71d407ec7c21b79dc1ee809f74975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Rhynchogastremataceae; g__Papiliotrema
737900c2dc664304a1ec58e02a408fa4	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales
659661e9e23cd5d44590ef085a5a63b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
c69d04251f8dc239ab52d6bd48e3eb7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	45	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae
7b1f7709969c6529834a58f3492c37f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	k__Fungi; p__Chytridiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
070bccb909560ae195c61599c1a390a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum
2ec832906a372936bef03646ee1bb3dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	k__Fungi; p__Chytridiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
ef16b35dd518ff212260966f38c90b46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13847	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Bolbitiaceae
c3c1651516a1b00fd5a901017dab823c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
d45752e01c99d426d86d9f2eff5b8b01	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	9	167	22	148	87	5431	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae
313711569d1297cbd47976e160f346de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
2ffc86e066d1f0973a5b4f3e146cd17d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	43	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
1d98f3f15b6791bc37f19db3ebf804db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes
4f70c0d6d195858e372b9feab8a4c2f2	0	0	0	0	0	13	0	0	25	13	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
68996c1d3211bebdbe9ef4b58a0da8d5	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
8cedb9978018f26c1d9f03c79a0d2d22	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
c7ba49465d089dd6724571678746f396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora
3b926dea268570bd1f319f7d3133343f	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
5349a853f4a467227bd1711e2ba68c81	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Meruliaceae; g__Scopuloides
